Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
2024-09-11,1862.44091796875,1877.895014611819,1857.4195237982947,1866.8772028988358,5312946
2024-09-12,1901.734375,1907.535835740706,1863.0747917550168,1876.9200766599954,8555092
2024-09-13,1895.5428466796875,1909.680685073812,1887.3039470861556,1901.7342210686957,3843127
2024-09-16,1901.539306640625,1903.2455975195487,1884.768952467765,1897.1517015233924,1570181
2024-09-17,1903.781982421875,1909.5345252500708,1893.6417152834613,1899.1018225052499,2793127
2024-09-18,1844.8905029296875,1890.3265684033404,1834.3115231145357,1890.3265684033404,6385468
2024-09-19,1846.88916015625,1876.8224480606875,1831.873895960651,1862.8795667117413,7976570
2024-09-20,1858.1507568359375,1867.169722860197,1820.758635015316,1857.4194893204572,15242974
2024-09-23,1849.0830078125,1870.9723537088278,1831.5325872912213,1861.3195986178432,3636672
2024-09-24,1851.1793212890625,1863.172156185441,1824.6587335944862,1840.8440975119734,7277616
2024-09-25,1847.9619140625,1854.1044901242792,1829.9239810020886,1839.2353831420482,4268341
2024-09-26,1852.7880859375,1870.0459512988607,1845.7191667831537,1850.399326383558,8952803
2024-09-27,1859.1258544921875,1925.2811678990213,1855.7620713951017,1883.8426736989857,14908931
2024-09-30,1828.75390625,1853.7632808251788,1823.7813106027597,1833.044033110499,6986955
2024-10-01,1856.7857666015625,1861.2708503856265,1828.1688539454187,1828.1688539454187,4029072
2024-10-03,1846.1092529296875,1864.0983863063177,1834.0189394659815,1842.3066380228454,7503887
2024-10-04,1870.2410888671875,1905.2931311832979,1838.8940639202572,1842.355444469921,10001483
2024-10-07,1885.98779296875,1893.4954254714787,1868.1936160815953,1875.1649381106677,6112575
2024-10-08,1899.8818359375,1909.0469604018253,1858.7357782951613,1889.4978132388082,5637391
2024-10-09,1903.976806640625,1927.6211223804971,1896.5178543658283,1903.7818495832903,4857163
2024-10-10,1871.06982421875,1914.9458753338329,1866.2921859597154,1908.998256653625,4782119
2024-10-11,1886.7677001953125,1898.3705021069761,1862.3921159361064,1870.094824366297,4709431
2024-10-14,1909.9732666015625,1920.3084903207136,1882.8675698277727,1883.8913919551653,3751378
2024-10-15,1910.36328125,1941.7101864726114,1903.0018074106454,1911.0457499807171,5353705
2024-10-16,1872.142333984375,1910.6070770365932,1868.4859963760694,1906.1706731299532,3111512
2024-10-17,1918.9434814453125,1928.596236666682,1881.9413919550382,1886.8651885882837,8162822
2024-10-18,1832.6539306640625,1888.474019455993,1822.5624624334712,1846.4993341440768,10526196
2024-10-21,1806.474609375,1851.3744846784607,1792.0930141849954,1843.86673306473,4654601
2024-10-22,1805.353271484375,1830.8989555222813,1800.8193889508361,1811.7884020054903,4125240
2024-10-23,1826.6087646484375,1838.8940350336711,1797.9430544019563,1799.1618335874239,4311910
2024-10-24,1816.8096923828125,1836.9439478876664,1813.5433880419637,1814.90844450391,2906475
2024-10-25,1815.542236328125,1829.4849985119592,1800.2830974337767,1816.9071737708175,4689120
2024-10-28,1818.759765625,1834.8964495297284,1810.6183445306106,1813.250859943176,7018940
2024-10-29,1813.7799072265625,1825.9091734808057,1803.6227707551052,1820.3868971098545,4621252
2024-10-30,1777.0960693359375,1813.4841106394226,1771.4258498491638,1806.5812347424808,5919715
2024-10-31,1732.868408203125,1763.0931679230187,1722.2675629117984,1763.0931679230187,7395236
2024-11-01,1736.4183349609375,1741.4969032331146,1727.7405064233335,1740.017715602962,371966
2024-11-04,1739.1795654296875,1742.4830604559677,1694.1629303131592,1700.5727434953685,7336722
2024-11-05,1729.860595703125,1743.9128783247852,1720.7882929682014,1735.5801694120541,3160880
2024-11-06,1798.3963623046875,1801.8478002805573,1738.1934949801216,1739.5247398383508,10421494
2024-11-07,1778.032958984375,1800.3685968171349,1762.2056025400752,1787.7955014436675,4550965
2024-11-08,1804.5595703125,1815.0618266546207,1787.9927409344914,1792.775423572222,4210960
2024-11-11,1834.291259765625,1842.081672068644,1797.2623347827093,1803.6227934762044,3804234
2024-11-12,1842.87060546875,1854.9012833451236,1835.1787816614965,1845.1386209364089,5012450
2024-11-13,1842.4761962890625,1847.2095246339784,1830.544106425298,1835.2774347702136,4257495
2024-11-14,1838.6795654296875,1849.9706494411498,1830.2481478479606,1839.714924537372,4311431
2024-11-18,1786.3162841796875,1823.5425071201328,1770.0945742542924,1823.5425071201328,4839244
2024-11-19,1799.4317626953125,1833.8967865305349,1795.2900854570928,1800.1713565147516,4669769
2024-11-21,1808.602783203125,1841.095557014798,1795.339328415918,1816.442429577535,5436504
2024-11-22,1875.8564453125,1887.4927694808482,1808.553408176173,1828.374498334409,6301486
2024-11-25,1863.4805908203125,1892.6699906690035,1855.8874755481472,1889.4157296228746,12764638
2024-11-26,1897.45263671875,1911.702096274213,1870.9752018384395,1878.518962558038,6850495
2024-11-27,1897.7977294921875,1914.4632675339492,1885.224634635848,1903.3200059027895,4447143
2024-11-28,1830.88916015625,1888.3309462638708,1825.9585347392867,1888.3309462638708,8468790
2024-11-29,1832.072509765625,1850.9568296791742,1819.4008261897052,1825.4161652795651,5244346
2024-12-02,1853.718017578125,1856.6763928884145,1809.7367416638726,1833.2065672761437,2868263
2024-12-03,1865.8472900390625,1873.391171179535,1845.1880172073568,1860.8180760709474,4715792
2024-12-04,1863.036865234375,1887.3941073159906,1848.9845824080737,1857.8597084036323,4705573
2024-12-05,1908.004150390625,1922.845381488632,1862.7409836386182,1873.6377142854979,9050038
2024-12-06,1895.7269287109375,1911.061101890244,1885.8656776464575,1905.9826538933166,3573331
2024-12-09,1896.9595947265625,1903.4186419806354,1870.876513302606,1897.5018913119027,4274645
2024-12-10,1921.51416015625,1938.3275213087989,1905.193741189519,1912.096617063394,6174921
2024-12-11,1946.7589111328125,1950.5554687332371,1924.9162158580782,1927.8745911898272,5025612
2024-12-12,1959.4305419921875,1971.0668661345264,1943.2088325103296,1947.7942178498488,6462130
2024-12-13,1971.954345703125,1978.6106902340612,1926.6912991940405,1942.419946638723,5362693
2024-12-16,1952.5770263671875,1971.8556995891386,1950.1609476784474,1967.7632564033934,3119221
2024-12-17,1949.1749267578125,1954.5000265866995,1930.8330232375165,1940.6942746330094,5811050
2024-12-18,1951.6895751953125,1957.4090287235867,1934.3830310124576,1939.5109539146308,3064095
2024-12-19,1919.1966552734375,1932.5586987644317,1893.360225349003,1907.165976992173,5323592
2024-12-20,1895.4803466796875,1952.4783040802065,1884.7315592319012,1947.7449759219587,11056720
2024-12-23,1897.6005859375,1913.0827019209628,1882.5128236943906,1903.270805285977,2781793
2024-12-24,1882.5621337890625,1915.0549070531515,1814.4701488042217,1900.312385244756,2360544
2024-12-26,1880.93505859375,1893.1136796250162,1875.9058446088604,1882.5621891003143,3623321
2024-12-27,1890.1552734375,1897.4526232065393,1877.4835900581845,1882.907278073787,3937500
2024-12-30,1879.554443359375,1889.4156943738521,1860.325003881144,1889.1198086927782,7789055
